[2026-06-03T07:23:42.600Z] GET http://localhost:4011/ui/ → 200 (5ms, 25528B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d96012bcfc98706a.js → 200 (88ms, 283B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/dbca964212122d58.js → 200 (89ms, 30772B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/cd677ff381b90c30.js → 200 (84ms, 26406B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0e65540d910189ec.js → 200 (89ms, 27774B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0549bc9afa7d4888.js → 200 (90ms, 22419B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/403c4d96324c23a6.js → 200 (106ms, 38751B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/eaa469b758cdd75d.js → 200 (107ms, 35993B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/c53c9c7afec96700.js → 200 (107ms, 39715B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/1fe0596a309ad6cf.js → 200 (108ms, 33168B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/c0b640cc12a2b90e.js → 200 (108ms, 30151B)
[2026-06-03T07:25:15.812Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ecce455f20a321a8.js → 200 (119ms, 41200B)
[2026-06-03T07:25:15.827Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/1bc2898be56acd1b.js → 200 (93ms, 43435B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/88c74f8b4b20d25a.js → 200 (92ms, 28696B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d29d6e2ed772cd40.js → 200 (138ms, 73391B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/134f728fa7099e3e.js → 200 (137ms, 43734B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/a09028cd611c08ef.js → 200 (104ms, 54155B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7b788dd93ad868b3.js → 200 (109ms, 26346B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/b18c9c2cb04f232f.js → 200 (108ms, 125646B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/47a838c67cdd745e.js → 304 (103ms, ?B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d3ac82723ec9e30d.js → 304 (109ms, ?B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0a240f3b9f7eb75f.js → 304 (108ms, ?B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/89034a1473717ab9.js → 304 (112ms, ?B)
[2026-06-03T07:25:15.828Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/e40bdf27db562169.js → 304 (144ms, ?B)
[2026-06-03T07:25:15.836Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3b30ab8eaa03bc21.js → 304 (137ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/e1f23fd814ac3500.js → 304 (136ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/60d899dd52430ef8.js → 304 (137ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/62b240881d1b6a32.js → 304 (136ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3a50c1cde5b4e762.js → 304 (136ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ddcd1fd842a79e55.js → 304 (136ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7e417dd24c8becd0.js → 304 (137ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/4da3a9cfe4fd184c.js → 304 (137ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/08c0504a8b40be58.js → 304 (136ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/f4d1949f60a5a018.js → 304 (137ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/496b84010c33cf69.js → 304 (137ms, ?B)
[2026-06-03T07:25:15.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ca5fbafaf3826374.js → 304 (164ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/fcdf7322b0aa3e2e.js → 304 (163ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/2f8533eeba82cab7.js → 304 (155ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/f2da1c30c106cf05.js → 304 (165ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0a65da2cd24e2ab6.js → 304 (163ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/4980372eaa37b78b.js → 304 (162ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/341e7c75250f4f40.js → 304 (164ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/908828a91f602d8b.js → 304 (167ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/2971c4658f1bcd7d.js → 304 (167ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ca91b0fa4d619698.js → 304 (166ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7149faf92f484aca.js → 304 (166ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/eaa9f9b9bb3e054b.js → 304 (166ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/f9c24d6e7ec43046.js → 304 (167ms, ?B)
[2026-06-03T07:25:15.838Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7c797521435cb59c.js → 304 (204ms, ?B)
[2026-06-03T07:25:15.839Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ac92164b24de092b.js → 304 (210ms, ?B)
[2026-06-03T07:25:15.839Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/99cf9cf99df5ccfc.js → 304 (204ms, ?B)
[2026-06-03T07:25:15.839Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3bddc72a3ecc2253.js → 304 (209ms, ?B)
[2026-06-03T07:25:15.839Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3daef8922b68e600.js → 304 (204ms, ?B)
[2026-06-03T07:25:16.359Z] GET http://localhost:4011/litellm/.well-known/litellm-ui-config → 200 (1ms, ?B)
[2026-06-03T07:25:16.366Z] GET http://localhost:4011/ui/login?redirect_to=http%3A%2F%2Flocalhost%3A4011%2Fui%2F → 307 (9ms, ?B)
[2026-06-03T07:25:16.376Z] GET http://localhost:4011/ui/login/?redirect_to=http%3A%2F%2Flocalhost%3A4011%2Fui%2F → 200 (2ms, 11621B)
[2026-06-03T07:25:16.415Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/media/83afe278b6a6bb3c-s.p.3a6ba036.woff2 → 200 (20ms, 48432B)
[2026-06-03T07:25:16.415Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/4e20891f2fd03463.css → 200 (?ms, 1996B)
[2026-06-03T07:25:16.416Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ab7673a38cfdad77.css → 200 (?ms, 471755B)
[2026-06-03T07:25:16.416Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/5489ec6b9761f819.js → 200 (?ms, 23008B)
[2026-06-03T07:25:16.417Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/1300460219810c10.js → 200 (?ms, 41583B)
[2026-06-03T07:25:16.417Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/e96398764f77c728.js → 200 (?ms, 110109B)
[2026-06-03T07:25:16.417Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/726579f2940c2a2f.js → 200 (1ms, 224513B)
[2026-06-03T07:25:16.418Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/turbopack-ddedb29a5eb0118f.js → 200 (?ms, 10254B)
[2026-06-03T07:25:16.418Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/9e09de50158b3159.js → 200 (?ms, 12810B)
[2026-06-03T07:25:16.418Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7e5fe5584502da06.js → 200 (?ms, 185214B)
[2026-06-03T07:25:16.419Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d96012bcfc98706a.js → 200 (?ms, 283B)
[2026-06-03T07:25:16.419Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/dbca964212122d58.js → 200 (?ms, 30772B)
[2026-06-03T07:25:16.419Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/6392214b899e5c07.js → 200 (18ms, 16555B)
[2026-06-03T07:25:16.421Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/a1ef280b7ad5ae6a.js → 200 (17ms, 38257B)
[2026-06-03T07:25:16.421Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0a6c418370a8c183.js → 200 (17ms, 22346B)
[2026-06-03T07:25:16.421Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/570b2e10aa856e54.js → 200 (17ms, 28696B)
[2026-06-03T07:25:16.421Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/6a0fd05cc4ab959b.js → 200 (99ms, 551122B)
[2026-06-03T07:25:16.421Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/fcad393dcc862a21.js → 200 (17ms, 39519B)
[2026-06-03T07:25:16.421Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7b788dd93ad868b3.js → 200 (?ms, 26346B)
[2026-06-03T07:25:16.525Z] GET http://localhost:4011/litellm/.well-known/litellm-ui-config → 200 (101ms, 161B)
[2026-06-03T07:25:30.609Z] POST http://localhost:4011/v2/login → 200 (105ms, 509B)
[2026-06-03T07:25:30.722Z] GET http://localhost:4011/ui/index.txt?_rsc=5c339 → 200 (32ms, ?B)
[2026-06-03T07:25:30.794Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/cd677ff381b90c30.js → 200 (51ms, ?B)
[2026-06-03T07:25:30.794Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0e65540d910189ec.js → 200 (51ms, ?B)
[2026-06-03T07:25:30.794Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0549bc9afa7d4888.js → 200 (51ms, ?B)
[2026-06-03T07:25:30.794Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/403c4d96324c23a6.js → 200 (51ms, ?B)
[2026-06-03T07:25:30.794Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/eaa469b758cdd75d.js → 200 (63ms, ?B)
[2026-06-03T07:25:30.794Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/c53c9c7afec96700.js → 200 (51ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/1fe0596a309ad6cf.js → 200 (40ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/c0b640cc12a2b90e.js → 200 (41ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ecce455f20a321a8.js → 200 (41ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/1bc2898be56acd1b.js → 200 (41ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/88c74f8b4b20d25a.js → 200 (42ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d29d6e2ed772cd40.js → 200 (60ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/134f728fa7099e3e.js → 200 (42ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/a09028cd611c08ef.js → 200 (58ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/b18c9c2cb04f232f.js → 200 (58ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/47a838c67cdd745e.js → 200 (61ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d3ac82723ec9e30d.js → 200 (59ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0a240f3b9f7eb75f.js → 200 (60ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/89034a1473717ab9.js → 200 (60ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/e40bdf27db562169.js → 200 (60ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3b30ab8eaa03bc21.js → 200 (61ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/e1f23fd814ac3500.js → 200 (61ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/60d899dd52430ef8.js → 200 (61ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/62b240881d1b6a32.js → 200 (61ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3a50c1cde5b4e762.js → 200 (62ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ddcd1fd842a79e55.js → 200 (61ms, ?B)
[2026-06-03T07:25:30.817Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7e417dd24c8becd0.js → 200 (1ms, ?B)
[2026-06-03T07:25:30.818Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/4da3a9cfe4fd184c.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.818Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/08c0504a8b40be58.js → 200 (71ms, ?B)
[2026-06-03T07:25:30.818Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/f4d1949f60a5a018.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.819Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/496b84010c33cf69.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.819Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ca5fbafaf3826374.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.819Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/fcdf7322b0aa3e2e.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.819Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/2f8533eeba82cab7.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.819Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/f2da1c30c106cf05.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0a65da2cd24e2ab6.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.837Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/4980372eaa37b78b.js → 200 (4ms, ?B)
[2026-06-03T07:25:30.841Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/341e7c75250f4f40.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.842Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/908828a91f602d8b.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.842Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/2971c4658f1bcd7d.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.842Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ca91b0fa4d619698.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.842Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7149faf92f484aca.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.843Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/eaa9f9b9bb3e054b.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.843Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/f9c24d6e7ec43046.js → 200 (1ms, ?B)
[2026-06-03T07:25:30.844Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7c797521435cb59c.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.844Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ac92164b24de092b.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.844Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/99cf9cf99df5ccfc.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.844Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3bddc72a3ecc2253.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.844Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3daef8922b68e600.js → 200 (?ms, ?B)
[2026-06-03T07:25:30.845Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3f3fa56b5786d58c.css → 200 (?ms, ?B)
[2026-06-03T07:25:31.793Z] GET http://localhost:4011/litellm/.well-known/litellm-ui-config → 200 (23ms, ?B)
[2026-06-03T07:25:32.140Z] GET http://localhost:4011/public/litellm_blog_posts → 200 (62ms, 353B)
[2026-06-03T07:25:32.140Z] GET http://localhost:4011/health/readiness → 200 (62ms, 290B)
[2026-06-03T07:25:32.140Z] GET http://localhost:4011/user/available_users → 200 (69ms, 139B)
[2026-06-03T07:25:32.140Z] GET http://localhost:4011/health/license → 200 (64ms, 138B)
[2026-06-03T07:25:32.140Z] GET http://localhost:4011/organization/list → 200 (188ms, 2B)
[2026-06-03T07:25:32.140Z] GET http://localhost:4011/team/list → 200 (208ms, 2B)
[2026-06-03T07:25:32.141Z] GET http://localhost:4011/get/ui_settings → 200 (68ms, 3363B)
[2026-06-03T07:25:32.141Z] GET http://localhost:4011/get/ui_theme_settings → 200 (63ms, 391B)
[2026-06-03T07:25:32.155Z] GET http://localhost:4011/sso/get/ui_settings → 200 (173ms, 194B)
[2026-06-03T07:25:32.155Z] GET http://localhost:4011/project/list → 200 (55ms, 2B)
[2026-06-03T07:25:32.155Z] GET http://localhost:4011/get/ui_settings → 200 (47ms, 3363B)
[2026-06-03T07:25:32.155Z] GET http://localhost:4011/tag/list → 200 (61ms, 2B)
[2026-06-03T07:25:32.155Z] GET http://localhost:4011/models?include_model_access_groups=True → 200 (173ms, 452B)
[2026-06-03T07:25:32.155Z] GET http://localhost:4011/v1/agents → 200 (62ms, 2B)
[2026-06-03T07:25:32.156Z] GET http://localhost:4011/v2/guardrails/list → 200 (125ms, 17B)
[2026-06-03T07:25:32.156Z] GET http://localhost:4011/policies/list → 200 (171ms, 31B)
[2026-06-03T07:25:32.166Z] GET http://localhost:4011/prompts/list → 200 (161ms, 14B)
[2026-06-03T07:25:32.172Z] GET http://localhost:4011/user/available_roles → 200 (155ms, 476B)
[2026-06-03T07:25:32.173Z] GET http://localhost:4011/models?include_model_access_groups=True&return_wildcard_routes=True → 200 (152ms, 452B)
[2026-06-03T07:25:32.173Z] GET http://localhost:4011/key/list?page=1&size=50&sort_by=created_at&sort_order=desc&expand=user&return_full_object=true&include_team_keys=true&include_created_by_keys=true → 200 (154ms, 60B)
[2026-06-03T07:25:32.173Z] GET http://localhost:4011/team/list → 200 (155ms, 2B)
[2026-06-03T07:25:32.173Z] GET http://localhost:4011/sso/get/ui_settings → 200 (36ms, 194B)
[2026-06-03T07:25:32.173Z] GET http://localhost:4011/team/list → 200 (36ms, 2B)
[2026-06-03T07:25:32.173Z] POST http://localhost:4011/v2/key/info → 200 (154ms, 1112B)
[2026-06-03T07:25:32.185Z] GET http://localhost:4011/models?include_model_access_groups=True → 200 (27ms, 452B)
[2026-06-03T07:25:32.201Z] GET http://localhost:4011/v2/team/list?page=1&page_size=100 → 200 (127ms, 63B)
[2026-06-03T07:25:32.201Z] GET http://localhost:4011/organization/list → 200 (3ms, 2B)
[2026-06-03T07:25:32.201Z] GET http://localhost:4011/in_product_nudges → 200 (126ms, 32B)
[2026-06-03T07:25:32.201Z] GET http://localhost:4011/get_image → 200 (?ms, 24694B)
[2026-06-03T07:25:32.209Z] HEAD http://localhost:4011/ → 200 (118ms, ?B)
[2026-06-03T07:25:32.327Z] GET http://localhost:4011/__next._tree.txt?_rsc=1r34m → 404 (20ms, 22B)
[2026-06-03T07:25:32.351Z] GET http://localhost:4011/v2/user/info?user_id=default_user_id → 200 (37ms, 309B)
[2026-06-03T07:25:32.351Z] GET http://localhost:4011/organization/list → 200 (37ms, 2B)
[2026-06-03T07:25:32.412Z] GET http://localhost:4011/models?include_model_access_groups=True → 200 (27ms, 452B)
[2026-06-03T07:26:00.820Z] GET http://localhost:4011/ui/?page=teams → 200 (2ms, 25528B)
[2026-06-03T07:26:00.879Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/media/83afe278b6a6bb3c-s.p.3a6ba036.woff2 → 200 (12ms, 48432B)
[2026-06-03T07:26:00.879Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/4e20891f2fd03463.css → 304 (9ms, ?B)
[2026-06-03T07:26:00.879Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ab7673a38cfdad77.css → 304 (10ms, ?B)
[2026-06-03T07:26:00.879Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/3f3fa56b5786d58c.css → 304 (5ms, ?B)
[2026-06-03T07:26:00.879Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/5489ec6b9761f819.js → 200 (40ms, 23008B)
[2026-06-03T07:26:00.879Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/1300460219810c10.js → 200 (42ms, 41583B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/e96398764f77c728.js → 200 (41ms, 110109B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/726579f2940c2a2f.js → 200 (101ms, 224513B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/turbopack-ddedb29a5eb0118f.js → 200 (41ms, 10254B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/9e09de50158b3159.js → 200 (41ms, 12810B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7e5fe5584502da06.js → 200 (102ms, 185214B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d96012bcfc98706a.js → 200 (67ms, 283B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/dbca964212122d58.js → 200 (101ms, 30772B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/cd677ff381b90c30.js → 200 (67ms, 26406B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0e65540d910189ec.js → 200 (101ms, 27774B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/0549bc9afa7d4888.js → 200 (101ms, 22419B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/403c4d96324c23a6.js → 200 (102ms, 38751B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/eaa469b758cdd75d.js → 200 (102ms, 35993B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/c53c9c7afec96700.js → 200 (107ms, 39715B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/1fe0596a309ad6cf.js → 200 (102ms, 33168B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/c0b640cc12a2b90e.js → 200 (107ms, 30151B)
[2026-06-03T07:26:00.880Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/ecce455f20a321a8.js → 200 (106ms, 41200B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/1bc2898be56acd1b.js → 200 (107ms, 43435B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/88c74f8b4b20d25a.js → 200 (107ms, 28696B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d29d6e2ed772cd40.js → 200 (107ms, 73391B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/134f728fa7099e3e.js → 200 (128ms, 43734B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/a09028cd611c08ef.js → 200 (166ms, ?B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/7b788dd93ad868b3.js → 200 (157ms, 26346B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/b18c9c2cb04f232f.js → 200 (165ms, 125646B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/47a838c67cdd745e.js → 304 (107ms, ?B)
[2026-06-03T07:26:00.881Z] GET http://localhost:4011/litellm-asset-prefix/_next/static/chunks/d3ac82723ec9e30d.js → 304 (107ms, ?B)
